package_name,ecosystem,max_entropy,avg_entropy,eval_count,exec_count,base64_count,network_imports,label
el-icon-1.2.2,NPM,7.919062878920172,4.98697112190797,0,1,0,0,1
elabasia-mobileapp-react-native-ui-999.99.2,NPM,5.487698896202653,5.049986460680798,0,0,0,0,1
elastic-buildkite-manager-2.0.0,NPM,5.47493255881175,4.975981783070973,0,0,0,0,1
elastic-docs-v3-utilities-999.0.0,NPM,5.5173498561831265,5.156492144858347,0,0,0,0,1
elasticsearch-8.x-1.0.0,NPM,5.50447449479042,4.933493016669121,0,0,0,0,1
electra-web-player-1.0.0,NPM,5.461234505013748,4.946857580057848,0,0,0,0,1
electra-web-player-event-1.0.0,NPM,5.445978708050012,4.947749983259849,0,0,0,0,1
electra-web-player-event-3.1.143,NPM,5.4738149494859485,5.13922014174235,0,1,0,0,1
electron-builder-13-13.11.5,NPM,5.55707424656789,4.838462394691007,0,1,0,0,1
electron-builder-13-13.12.5,NPM,5.555451119216711,4.838872299593028,0,0,0,0,1
electron-builder-13-13.12.6,NPM,5.5656804427700965,4.85211595983148,0,0,0,0,1
electron-builder-13-13.3.4,NPM,5.523187759028074,4.843464979741093,0,0,0,0,1
electron-builder-13-13.7.5,NPM,5.55914568785999,4.861951861380362,0,1,0,0,1
electron-dependency-confusion-window-1.999.0,NPM,5.483644322303566,5.042821248467476,0,1,0,0,1
electron-dependency-confusion-window-1.999.1,NPM,5.521765925712445,5.051366519102405,0,1,0,0,1
electron-dependency-confusion-window-1.999.2,NPM,5.534782447456973,4.721138744811313,0,1,0,0,1
electron-dependency-confusion-window-1.999.3,NPM,5.531003586439365,5.128465271923741,0,1,0,0,1
electron-dependency-confusion-window-2.0.1,NPM,5.534782447456973,4.80761670014038,0,1,0,0,1
electron-dependency-confusion-window-2.0.4,NPM,5.536936924523117,4.802881833515865,0,1,0,0,1
electron-dependency-confusion-window-2.1.0,NPM,5.530394349166542,4.800406085044969,0,1,0,0,1
electron-dependency-confusion-window-2.3.2,NPM,5.5275741450726406,4.8266964213473695,0,1,0,0,1
electron-dependency-confusion-window-3.0.1,NPM,5.297611589867689,4.9705646990313115,0,1,0,0,1
electron-dependency-confusion-window-3.0.3,NPM,5.278236653035043,4.981835143922161,0,1,0,0,1
electron-request-10.1.7,NPM,5.373384592106231,4.885735255341318,0,0,0,0,1
electron-streams-1.0.0,NPM,5.634329639411248,5.132332189759093,0,1,0,0,1
electron-test-main-10.2.6,NPM,5.529144957377726,5.230521701170828,0,0,0,0,1
electron-test-main-11.0.1,NPM,5.560072271858771,5.2967886029007545,0,0,0,0,1
electron-test-main-2.0.1,NPM,5.529144957377726,4.947787225653972,0,0,0,0,1
electron-wix-msi-local-4.0.0,NPM,5.448014985608294,4.908340575550632,0,0,0,0,1
electron_npm_deps-9.9.9,NPM,5.491984262315098,5.1506060148816175,0,0,0,0,1
elemefe-99.0.0,NPM,5.429072892084722,4.845228923183694,0,0,0,0,1
elementor-editor-github-actions-1.2.1,NPM,5.415470274942589,4.952533538533608,0,1,0,0,1
elementor-hello-theme-1.0.0,NPM,5.414224844394776,4.983080540045099,0,0,0,0,1
elf-stats-99.9.9,NPM,5.500147496255121,4.9425490770495735,0,1,0,0,1
elf-stats-aurora-cocoa-911-1.0.0,NPM,5.476861261866194,4.763375907385918,0,0,0,0,1
elf-stats-aurora-rocket-733-250.4.50,NPM,5.491184948947102,5.084233167662789,0,0,0,0,1
elf-stats-aurora-sleigh-694-1.0.0,NPM,5.471086906530114,5.038332270031069,0,1,0,0,1
elf-stats-aurora-toy-659-99.9.10,NPM,5.575105542642373,4.959944555106368,0,1,0,0,1
elf-stats-aurora-toy-659-99.9.12,NPM,5.575105542642373,4.959944555106368,0,1,0,0,1
elf-stats-aurora-toy-659-99.9.9,NPM,5.509279189079734,4.924316834615616,0,1,0,0,1
elf-stats-bright-cocoa-293-1.0.2,NPM,5.459408103237499,5.005053209294066,0,0,0,0,1
elf-stats-bright-cushion-246-2.0.0,NPM,5.553641969876636,5.124707972780742,0,0,0,0,1
elf-stats-bright-cushion-246-3.0.0,NPM,5.582042833474782,5.188413704978133,0,0,0,0,1
elf-stats-bright-cushion-246-5.0.0,NPM,5.595742868957191,5.264075294836555,0,0,0,0,1
elf-stats-bright-star-581-1.0.0,NPM,5.51310072044116,5.0195920576375626,0,0,0,0,1
elf-stats-bright-star-712-1.0.0,NPM,5.565429106653292,4.7179829857256745,0,0,0,0,1
elf-stats-candlelit-marshmallow-663-1.0.0,NPM,5.441304979670796,5.103149502866796,0,0,0,0,1
elf-stats-candlelit-nutcracker-184-1.0.1,NPM,5.563305009060292,5.1260363688944475,0,0,0,0,1
elf-stats-candlelit-nutcracker-184-1.0.2,NPM,5.563305009060292,5.127475448027451,0,0,0,0,1
elf-stats-candlelit-nutcracker-184-1.0.3,NPM,5.563305009060292,5.1461708695884845,0,0,0,0,1
elf-stats-candlelit-nutcracker-184-1.0.4,NPM,5.563305009060292,5.144107972096112,0,0,0,0,1
elf-stats-candlelit-pantry-649-1.0.0,NPM,5.484602311347269,4.975548258507393,0,0,0,0,1
elf-stats-candlelit-reindeer-881-1.0.1,NPM,5.485226115174662,5.203610318345406,0,0,0,0,1
elf-stats-candlelit-reindeer-881-1.0.3,NPM,5.563535589178958,5.057460240198913,0,1,0,0,1
elf-stats-candlelit-reindeer-881-1.0.4,NPM,5.553599041364557,4.978901967254135,0,0,0,0,1
elf-stats-candlelit-reindeer-881-3.0.1,NPM,5.58382715712993,5.029062418958099,0,0,0,0,1
elf-stats-candlelit-reindeer-881-3.0.2,NPM,5.58382715712993,5.045482232686489,0,0,0,0,1
elf-stats-candlelit-reindeer-881-50.0.0,NPM,5.593580650888723,5.0661641949310185,0,0,0,0,1
elf-stats-candlelit-reindeer-881-99.99.99,NPM,5.593580650888723,5.035533669316306,0,0,0,0,1
elf-stats-candystriped-bauble-740-1.0.0,NPM,5.511250850141938,5.091801391460139,0,1,0,0,1
elf-stats-candystriped-bauble-740-1.0.1,NPM,5.525599138398963,5.199508854729646,0,1,0,0,1
elf-stats-candystriped-bauble-740-1.0.2,NPM,5.531716547771111,5.205702998095311,0,1,0,0,1
elf-stats-candystriped-bauble-740-1.0.3,NPM,5.531716547771111,5.213408289707221,0,1,0,0,1
elf-stats-candystriped-chimney-879-99.0.0,NPM,5.542387894800307,4.827799215099507,0,1,0,0,1
elf-stats-candystriped-cookiejar-799-1.9.9,NPM,5.462388215000965,4.97225704279695,0,0,0,0,1
elf-stats-candystriped-cookiejar-799-2.9.9,NPM,5.563748547387487,5.015630953569657,0,0,0,0,1
elf-stats-candystriped-cookiejar-799-4.4.3,NPM,5.586189895925467,4.993932446380451,0,1,0,0,1
elf-stats-candystriped-cookiejar-799-5.4.3,NPM,5.588832048999576,5.014049619189876,0,1,0,0,1
elf-stats-candystriped-garland-735-1.0.1,NPM,5.457015224578879,5.174071339938123,0,1,0,0,1
elf-stats-candystriped-garland-735-1.0.2,NPM,5.5290433646719634,5.177074293201936,0,1,0,0,1
elf-stats-candystriped-muffin-773-1.0.0,NPM,5.4864201960782415,5.070578915318994,0,1,0,0,1
elf-stats-candystriped-muffin-773-1.0.1,NPM,5.530892944779783,5.084478057653132,0,1,0,0,1
elf-stats-candystriped-snowglobe-426-1.0.0,NPM,5.472583201190591,5.038722848871268,0,0,0,0,1
elf-stats-caroling-hammer-382-1.0.0,NPM,5.524114617123985,4.809671465498085,0,0,0,0,1
elf-stats-caroling-hollyberry-628-1.0.0,NPM,5.586183883063538,4.940914931326962,0,0,0,0,1
elf-stats-caroling-hollyberry-628-1.0.1,NPM,5.593814477579059,4.931943178396843,0,0,0,0,1
elf-stats-caroling-mailbag-397-1.0.0,NPM,5.446233893246886,4.662964084090277,0,0,0,0,1
elf-stats-caroling-sled-530-999.0.0,NPM,5.562233304969926,4.935946433981055,0,0,0,0,1
elf-stats-caroling-sled-530-999.0.1,NPM,5.5794924279524425,4.99728991399141,0,0,0,0,1
elf-stats-caroling-sled-530-999.0.2,NPM,5.597115825211538,5.082792445709661,0,1,0,0,1
elf-stats-caroling-sled-530-999.0.3,NPM,5.597115825211538,5.019297892295193,0,1,0,0,1
elf-stats-caroling-sparkler-130-2.0.0,NPM,5.471683773887501,5.126171270807337,0,1,0,0,1
elf-stats-caroling-stocking-510-1.0.0,NPM,5.507182490623123,4.7562209514337574,0,0,0,0,1
elf-stats-caroling-stocking-510-1.0.1,NPM,5.507182490623123,4.764950522107645,0,0,0,0,1
elf-stats-caroling-stocking-510-1.0.2,NPM,5.529014152322289,4.771620516202946,0,0,0,0,1
elf-stats-caroling-stocking-510-1.0.4,NPM,5.529014152322289,4.773126540299332,0,0,0,0,1
elf-stats-caroling-wishlist-626-2.0.0,NPM,5.5134106632306645,4.906667885956555,0,0,0,0,1
elf-stats-caroling-workshop-885-5.5.3,NPM,5.588133739964565,4.994139558716407,0,1,0,0,1
elf-stats-caroling-workshop-885-5.6.3,NPM,5.598426365408502,4.989953921924125,0,1,0,0,1
elf-stats-caroling-workshop-885-5.7.3,NPM,5.603211436313084,4.979908856982155,0,1,0,0,1
elf-stats-caroling-workshop-885-5.8.3,NPM,5.609134378750345,5.0165679986664395,0,1,0,0,1
elf-stats-caroling-workshop-885-5.9.3,NPM,5.612595578679028,5.059556403327949,0,1,0,0,1
elf-stats-cheery-fireplace-598-1.0.0,NPM,5.548144014016904,4.769612195736518,0,0,0,0,1
elf-stats-cheery-muffin-949-999.99.99,NPM,5.546504081112911,5.088784062394862,0,0,0,0,1
elf-stats-cheery-northstar-345-1.0.1,NPM,5.490000382944333,4.995437627602869,0,1,0,0,1
elf-stats-cheery-sleigh-538-1.0.0,NPM,5.485573378792289,4.915162753043151,0,1,0,0,1
elf-stats-cheery-sparkler-521-1.0.0,NPM,5.494031172192142,4.982466585384153,0,2,0,0,1
elf-stats-cocoa-mitten-558-1.0.0,NPM,5.4738394719895,4.996203862039556,0,1,0,0,1
elf-stats-cocoa-pinecone-118-1.0.0,NPM,5.41743225465016,5.000271210425018,0,1,0,0,1
elf-stats-cocoa-workshop-459-1.0.0,NPM,5.47678635915141,5.042849055113389,0,1,0,0,1
elf-stats-cosy-cocoa-331-9.9.9,NPM,5.5302942531083845,5.10791664237527,0,1,0,0,1
elf-stats-cosy-drum-671-1.0.0,NPM,5.502399270487273,4.965640640619867,0,0,0,0,1
elf-stats-cosy-garland-592-1.0.0,NPM,5.4780747408378305,4.933649220575162,0,0,0,0,1
elf-stats-cosy-ribbon-689-5.0.0,NPM,5.591676734160192,5.102203051861214,0,1,0,0,1
elf-stats-cosy-sled-455-999.0.0,NPM,5.513564100387352,4.9449018405636105,0,1,0,0,1
elf-stats-cosy-sleigh-356-99.0.0,NPM,5.5281677966968745,4.822933539419983,0,1,0,0,1
elf-stats-cosy-sleigh-356-99.0.1,NPM,5.5281677966968745,4.816311263327118,0,1,0,0,1
elf-stats-cosy-wishlist-811-1.0.2,NPM,5.493826810509564,5.008462902527101,0,1,0,0,1
elf-stats-cranberry-hollyberry-804-1.0.0,NPM,5.4732194051435155,2.585064132369932,0,0,0,0,1
elf-stats-cranberry-icicle-864-1.0.0,NPM,5.466586313712483,4.9852887042606495,0,0,0,0,1
elf-stats-cranberry-pinecone-878-1.0.1,NPM,5.505905053188479,5.050819389567857,0,0,0,0,1
elf-stats-cranberry-pinecone-878-1.0.50,NPM,5.536726604502044,5.119135625156824,0,0,0,0,1
elf-stats-cranberry-pinecone-878-2.0.0,NPM,5.526796115594515,5.1178089649899094,0,0,0,0,1
elf-stats-cranberry-sleigh-853-1.0.0,NPM,5.55495262655188,4.977216249377082,0,0,0,0,1
elf-stats-cranberry-sleigh-853-1.0.4,NPM,5.572921345320963,5.190036452357059,0,1,0,0,1
elf-stats-cranberry-sleigh-853-1.0.5,NPM,5.576792167938336,5.188136933899372,0,1,0,0,1
elf-stats-cranberry-wishlist-933-1.0.1,NPM,5.669129603998152,5.178386799288383,0,0,0,0,1
elf-stats-cranberry-wishlist-933-1.0.2,NPM,5.674276218903702,5.243638991460538,0,0,0,0,1
elf-stats-cranberry-wishlist-933-2.0.0,NPM,5.54001828076936,5.0190729550848525,0,0,0,0,1
elf-stats-ember-muffin-717-1.0.0,NPM,5.446798041844847,4.825337022961743,0,0,0,0,1
elf-stats-ember-stocking-807-1.0.1,NPM,5.537951476656894,5.05301232249511,0,1,0,0,1
elf-stats-ember-stocking-807-1.0.2,NPM,5.565320431760699,5.052516472498296,0,1,0,0,1
elf-stats-ember-stocking-807-1.0.5,NPM,5.573206631294461,5.032968203403262,0,1,0,0,1
elf-stats-ember-stockpile-448-1.0.0,NPM,5.478308766490547,5.026124316818084,0,0,0,0,1
elf-stats-ember-wreath-178-1.0.0,NPM,5.471007730465114,5.016861502882361,0,0,0,0,1
elf-stats-evergreen-bow-653-9.9.10,NPM,5.534350391702506,4.848215225042989,0,0,0,0,1
elf-stats-evergreen-bow-653-9.9.9,NPM,5.476388735245489,4.837215967717121,0,0,0,0,1
elf-stats-evergreen-fir-211-1.0.0,NPM,5.633721534700857,5.217422740977939,0,0,0,0,1
elf-stats-evergreen-muffin-867-1.0.1,NPM,5.538986130687648,5.036568974119453,0,0,0,0,1
elf-stats-evergreen-muffin-867-1.0.2,NPM,5.5492968262131654,4.966116164930242,0,1,0,0,1
elf-stats-evergreen-muffin-867-1.0.3,NPM,5.5492968262131654,4.966116164930242,0,1,0,0,1
elf-stats-evergreen-nightcap-747-1.0.0,NPM,5.60448776670503,5.308042108661532,0,0,0,0,1
elf-stats-evergreen-nightcap-747-1.0.2,NPM,5.5876787983706855,5.308863998610733,0,0,0,0,1
elf-stats-evergreen-nightcap-747-1.0.3,NPM,5.585637356526489,5.303991028298153,0,0,0,0,1
elf-stats-evergreen-nightcap-747-1.0.7,NPM,5.60448776670503,5.367154472724991,0,0,0,0,1
elf-stats-evergreen-nightcap-747-1.0.8,NPM,5.616474577019658,5.342971002933203,0,0,0,0,1
elf-stats-evergreen-nightcap-747-1.2.1,NPM,5.620941634386356,5.348608834091678,0,0,0,0,1
elf-stats-evergreen-nightcap-747-1.3.1,NPM,5.6245986982069365,5.3408179991235425,0,0,0,0,1
elf-stats-evergreen-nightcap-747-2.0.0,NPM,5.625159230541981,5.191663176688145,0,0,0,0,1
elf-stats-evergreen-sled-681-1.0.0,NPM,5.4634766785397915,3.4035173395760947,0,0,0,0,1
elf-stats-evergreen-sled-681-1.0.1,NPM,5.4957666364637925,4.537828081409333,0,0,0,0,1
elf-stats-evergreen-sled-681-1.0.2,NPM,5.529853129331573,5.332184014624703,0,0,0,0,1
elf-stats-evergreen-sled-681-1.0.3,NPM,5.5370783062926,5.071689890582655,0,0,0,0,1
elf-stats-evergreen-sled-681-1.0.4,NPM,5.539497244462776,5.037101440289206,0,0,0,0,1
elf-stats-evergreen-snowglobe-961-1.0.0,NPM,5.529484882030494,4.923594952541491,0,1,0,0,1
elf-stats-evergreen-workbench-462-1.0.0,NPM,5.463837477003039,3.6889738118789444,0,1,0,0,1
elf-stats-festive-cocoa-106-2.0.0,NPM,5.506962028397026,5.046565636468671,0,0,0,0,1
elf-stats-festive-hollyberry-475-1.0.0,NPM,5.542692084122395,5.078692301166277,0,1,0,0,1
elf-stats-festive-hollyberry-475-1.0.1,NPM,5.542692084122395,5.077685784496726,0,1,0,0,1
elf-stats-festive-hollyberry-572-9.9.8,NPM,5.629450125458095,4.773114192528591,0,0,0,0,1
elf-stats-festive-pantry-640-1.0.0,NPM,5.530006522130373,4.451480508598369,0,0,0,0,1
elf-stats-festive-pantry-640-1.0.2,NPM,5.547398439425843,5.166481035331988,0,0,0,0,1
elf-stats-festive-snowglobe-440-1.0.0,NPM,5.471361116048935,4.909768796470593,0,1,0,0,1
elf-stats-festive-sparkler-275-1.0.1,NPM,5.5569588453630345,5.257503199554743,0,0,0,0,1
elf-stats-festive-sparkler-275-1.0.2,NPM,5.5569588453630345,5.254243020974824,0,0,0,0,1
elf-stats-festive-sparkler-275-1.0.3,NPM,5.570711357541014,5.346880318413481,0,0,0,0,1
elf-stats-festive-sparkler-275-1.0.4,NPM,5.58695431831171,5.112248210698055,0,1,0,0,1
elf-stats-festive-sparkler-275-2.0.0,NPM,5.5952216124260215,5.107666186047635,0,1,0,0,1
elf-stats-festive-sparkler-275-2.0.2,NPM,5.5952216124260215,5.210489848298747,0,1,0,0,1
elf-stats-festive-sparkler-275-2.0.3,NPM,5.597441881316883,5.216237827586189,0,1,0,0,1
elf-stats-festive-wreath-502-1.0.0,NPM,7.990479706479065,5.251144558528935,0,1,0,0,1
elf-stats-flickering-fir-572-1.0.1,NPM,5.546696028101962,5.004977411027347,0,1,0,0,1
elf-stats-flickering-lantern-502-1.0.0,NPM,5.46511665854392,5.184010411755414,0,1,0,0,1
elf-stats-flickering-ornament-344-1.0.1,NPM,5.4225976967756,4.989632799347809,0,0,0,0,1
elf-stats-flickering-saddlebag-301-1.0.0,NPM,5.442262117974951,5.052102567546227,0,0,0,0,1
elf-stats-flickering-satchel-815-1.0.1,NPM,5.513898635760128,5.026216602680269,0,0,0,0,1
elf-stats-flickering-satchel-815-1.0.2,NPM,5.5483776902914945,4.491665458750295,0,0,0,0,1
elf-stats-flickering-satchel-815-1.0.3,NPM,5.559242582804991,4.710647010604859,0,0,0,0,1
elf-stats-flickering-satchel-815-1.0.4,NPM,5.565748670815765,5.0632188342985245,0,0,0,0,1
elf-stats-flickering-wishlist-695-9.9.9,NPM,5.529994310750159,5.18073028236362,0,0,0,1,1
elf-stats-flickering-workbench-929-1.0.0,NPM,5.4618372334446175,5.087867454616997,0,2,0,0,1
elf-stats-frostbitten-ribbon-950-1.0.0,NPM,5.460043194840198,4.970386275752838,0,1,0,0,1
elf-stats-frostbitten-rocket-958-1.0.0,NPM,5.498282851637441,4.94706628324784,0,0,0,0,1
elf-stats-frostbitten-rocket-958-1.0.2,NPM,5.560349970727433,4.970465350044775,0,0,0,0,1
elf-stats-frostbitten-rocket-958-1.0.4,NPM,5.563016712340246,4.966026844190021,0,0,0,0,1
elf-stats-frosty-candy-152-1.0.1,NPM,5.57158730990383,5.115274795833869,0,1,0,0,1
elf-stats-frosty-candy-152-1.0.3,NPM,5.607186614861443,5.126887273893632,0,1,0,0,1
elf-stats-frosty-candy-152-1.0.4,NPM,5.614982373584261,5.135458911841524,0,1,0,0,1
elf-stats-frosty-hammer-191-1.0.0,NPM,5.482697688310851,4.937116298657213,0,0,0,0,1
elf-stats-frosty-wishlist-825-1.0.2,NPM,5.5717960082345,5.108404869515763,0,1,0,0,1
elf-stats-fuzzy-fir-973-1.0.2,NPM,5.567281703720088,5.00107328230482,0,1,0,0,1
elf-stats-fuzzy-fireplace-615-1.0.0,NPM,5.481281777278464,4.895783225817373,0,1,0,0,1
elf-stats-fuzzy-marshmallow-280-99.0.2,NPM,5.546628845548576,5.0655996096439475,0,1,0,0,1
elf-stats-fuzzy-ribbon-874-1.0.0,NPM,5.490373233507819,5.003927153049912,0,0,0,0,1
elf-stats-fuzzy-sparkler-922-99.9.9,NPM,5.5109879333216645,4.9967240326174895,0,1,0,0,1
elf-stats-fuzzy-workbench-102-2.0.0,NPM,5.535254472880316,5.1531870308757775,0,1,0,0,1
elf-stats-fuzzy-wreath-278-1.0.1,NPM,5.542784604852529,4.8416973988831,0,0,0,0,1
elf-stats-ginger-bow-370-200.3.50,NPM,5.617075138839509,5.125490936939705,0,0,0,0,1
elf-stats-ginger-bow-370-200.4.50,NPM,5.624816987093499,5.130678900318294,0,0,0,0,1
elf-stats-ginger-bow-370-99.9.9,NPM,5.5403779261330515,5.054417485750659,0,1,0,0,1
elf-stats-ginger-cookiejar-383-1.0.2,NPM,5.572843008891183,5.21112654113643,0,0,0,0,1
elf-stats-ginger-cookiejar-383-1.0.3,NPM,5.585859137918352,5.211178594575166,0,0,0,0,1
elf-stats-ginger-cookiejar-383-1.0.5,NPM,5.593474269208845,5.230498169110614,0,0,0,0,1
elf-stats-ginger-hammer-326-1.0.4,NPM,5.562079750299913,5.142083264677448,0,1,0,0,1
elf-stats-ginger-hollyberry-135-1.0.0,NPM,5.4962305370016775,4.8147969428182105,0,1,0,0,1
elf-stats-ginger-icicle-707-99.19.12,NPM,5.50642478596834,5.064818167363668,0,1,0,0,1
elf-stats-ginger-ledger-106-1.0.1,NPM,5.510234932612228,5.0492968634159885,0,1,0,0,1
elf-stats-ginger-wreath-646-1.0.0,NPM,5.443821499975945,4.888254666933597,0,1,0,0,1
elf-stats-gingersnap-ornament-469-9.0.1,NPM,5.5686936685320685,5.28818870881887,0,0,0,0,1
elf-stats-gingersnap-reindeer-987-1.0.0,NPM,5.469085336556036,5.046172924936602,0,0,0,0,1
elf-stats-glittering-cookie-844-1.0.0,NPM,5.463949324633524,5.0681976577023065,0,1,0,0,1
elf-stats-glittering-cushion-945-1.0.0,NPM,5.4771064233406115,4.940985987765148,0,0,0,0,1
elf-stats-glittering-marshmallow-217-1.0.1,NPM,5.496008361448027,4.862979185129958,0,0,0,0,1
elf-stats-glittering-nutcracker-709-1.0.0,NPM,5.456411259695407,4.980086965513057,0,0,0,0,1
elf-stats-glittering-reindeer-615-1.0.0,NPM,5.4585490013151245,4.972965781523592,0,0,0,0,1
elf-stats-holly-candy-802-1.0.0,NPM,5.5573654739673,5.055165061452521,0,1,0,0,1
elf-stats-holly-candy-802-1.0.2,NPM,5.5573654739673,5.148015842763563,0,1,0,0,1
elf-stats-holly-fir-593-5.0.0,NPM,5.4909507424204955,5.026043586210057,0,1,0,0,1
elf-stats-holly-wishlist-355-1.0.1,NPM,5.60634807134181,5.216381892985873,0,0,0,0,1
elf-stats-jolly-hammer-980-1.0.0,NPM,5.473914626184346,4.9261844817943805,0,0,0,0,1
elf-stats-jolly-saddlebag-184-1.0.0,NPM,5.517527289751834,4.8727234063426765,0,0,0,0,1
elf-stats-jolly-snowglobe-266-99.9.0,NPM,5.565130851490548,5.061167739759013,0,0,0,0,1
elf-stats-jolly-snowglobe-266-99.9.8,NPM,5.60048635792224,5.112623150487426,0,0,0,0,1
elf-stats-jolly-snowglobe-266-99.9.82,NPM,5.636710440758794,5.128867399292322,0,0,0,0,1
elf-stats-joyous-mailbag-164-1.0.0,NPM,5.541868985337547,4.964162734348931,0,0,0,0,1
elf-stats-joyous-mailbag-164-1.0.1,NPM,5.60415814535185,5.161191382158698,0,0,0,0,1
elf-stats-joyous-mailbag-164-1.0.10,NPM,5.700136540359762,5.250533922745005,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.11,NPM,5.700136540359762,5.257722635709489,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.13,NPM,5.700136540359762,5.274242255152597,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.14,NPM,5.700136540359762,5.281831488001253,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.15,NPM,5.700136540359762,5.284403540590702,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.16,NPM,5.700136540359762,5.2720316117117765,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.18,NPM,5.700136540359762,5.286863177271902,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.19,NPM,5.700136540359762,5.286348543656043,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.20,NPM,5.700136540359762,5.293853963442708,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.3,NPM,5.698033613719225,5.21815191063321,0,0,0,0,1
elf-stats-joyous-mailbag-164-1.0.4,NPM,5.586140132247362,5.169060264812796,0,0,0,0,1
elf-stats-joyous-mailbag-164-1.0.6,NPM,5.680916624576688,5.227304213347175,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.7,NPM,5.680916624576688,5.2536089094709375,0,1,0,0,1
elf-stats-joyous-mailbag-164-1.0.8,NPM,5.680916624576688,5.283386928498335,0,0,0,0,1
elf-stats-joyous-ribbon-819-1.0.0,NPM,5.507041175667288,4.947600354158303,0,1,0,0,1
elf-stats-joyous-saddlebag-967-1.0.0,NPM,5.486267810012655,5.041031655974673,0,0,0,0,1
elf-stats-joyous-sparkler-816-1.0.0,NPM,5.494710013728301,5.072024498092259,0,1,0,0,1
elf-stats-joyous-toy-711-1.0.0,NPM,5.496529796100474,5.037457305798488,0,1,0,0,1
elf-stats-joyous-toy-934-1.0.0,NPM,5.4505066367601245,4.98613038596458,0,1,0,0,1
elf-stats-joyous-train-754-1.0.0,NPM,5.542702918246416,4.854051843993274,0,1,0,0,1
elf-stats-jubilant-bow-187-1.0.0,NPM,5.484344858543391,5.075902420934006,0,0,0,0,1
elf-stats-jubilant-chimney-189-1.0.0,NPM,5.551925697154084,5.267885499518922,0,0,0,0,1
elf-stats-jubilant-ornament-641-999.0.1,NPM,5.619176876031193,5.340849114335782,0,0,0,0,1
elf-stats-jubilant-ornament-641-999.0.2,NPM,5.619176876031193,5.341625321756789,0,0,0,0,1
elf-stats-jubilant-wreath-403-5.0.0,NPM,5.541293871805565,5.097592411435179,0,1,0,0,1
elf-stats-lanternlit-fir-170-1.0.0,NPM,5.478225874004784,5.00684465606625,0,0,0,0,1
elf-stats-lanternlit-giftbox-663-1.0.0,NPM,5.480804351572429,4.917650885600498,0,0,0,0,1
elf-stats-lanternlit-nutcracker-618-1.0.0,NPM,5.527654010055645,4.756636681789821,0,0,0,0,1
elf-stats-lanternlit-sled-571-9998.0.1,NPM,5.533696356382691,4.983562697345024,0,1,0,0,1
elf-stats-lanternlit-snowman-834-1.0.0,NPM,5.402108942425114,5.045293215020548,0,0,0,0,1
elf-stats-magical-sleigh-777-1.0.0,NPM,5.500521309319327,5.139215296365371,0,1,0,0,1
elf-stats-magical-sleigh-777-1.0.1,NPM,5.500521309319327,5.104262518540271,0,1,0,0,1
elf-stats-magical-sleigh-777-1.0.2,NPM,5.524342708288544,5.104049057734902,0,1,0,0,1
elf-stats-magical-sleigh-777-1.0.3,NPM,5.534789754570892,5.110338628620103,0,1,0,0,1
elf-stats-magical-sleigh-777-1.0.4,NPM,5.541025616259673,5.128339390193095,0,1,0,0,1
elf-stats-magical-sleigh-777-1.0.5,NPM,5.546026432465225,5.130523650051486,0,1,0,0,1
elf-stats-magical-sleigh-777-1.0.7,NPM,5.54660699725797,5.133918158808449,0,0,0,0,1
elf-stats-magical-sleigh-777-1.0.8,NPM,5.548276579022158,5.170690969752801,0,1,0,0,1
elf-stats-magical-sleigh-777-1.0.9,NPM,5.548276579022158,5.172393955504444,0,1,0,0,1
elf-stats-magical-sleigh-777-1.1.0,NPM,5.548833012405398,5.082964213548749,0,1,0,0,1
elf-stats-magical-sleigh-777-1.1.1,NPM,5.5475398810682695,5.143428041971664,0,1,0,0,1
elf-stats-marzipan-cocoa-562-1.0.1,NPM,5.435145715710154,5.094368311246385,0,0,0,0,1
elf-stats-marzipan-cocoa-977-1.0.0,NPM,5.476470163404916,4.868419440150085,0,0,0,0,1
elf-stats-marzipan-cookie-302-1.0.0,NPM,5.466561342468515,5.028228514983876,0,1,0,0,1
elf-stats-marzipan-cookiejar-316-1.0.0,NPM,5.460839430288933,4.9724897496958,0,1,0,0,1
elf-stats-marzipan-fir-219-999.0.2,NPM,5.5920399444359115,4.830741586753201,0,1,0,0,1
elf-stats-marzipan-fir-219-999.0.5,NPM,5.601158810701001,4.843460755925952,0,1,0,0,1
elf-stats-marzipan-fir-795-1.0.1,NPM,5.49544928853821,5.222403749306723,0,0,0,0,1
elf-stats-marzipan-muffin-733-1.0.2,NPM,5.520525858269212,5.104939634667552,0,1,0,0,1
elf-stats-marzipan-muffin-733-1.0.4,NPM,5.559324156115399,5.1131776463720024,0,1,0,0,1
elf-stats-marzipan-muffin-733-1.0.6,NPM,5.559324156115399,5.109130076446772,0,1,0,0,1
